SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
Paisley Grammar School|PA1 3RP,Paisley Grammar School,PA1 3RP,Paisley Grammar School (Renfrewshire),Renfrewshire,PA,PA1,55.8464213,-4.4114939,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_paisley_grammar_school_8628734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_paisley_grammar_school_pa1_3rp.geojson,fallback_paisley_grammar_school_pa1_3rp.geojson,True,True
Park Mains High School|PA8 6EY,Park Mains High School,PA8 6EY,Park Mains High School (Renfrewshire),Renfrewshire,PA,PA8,55.9028074,-4.4588936,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_park_mains_high_school_8627932.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_park_mains_high_school_pa8_6ey.geojson,fallback_park_mains_high_school_pa8_6ey.geojson,True,True
Peebles High School|EH45 9HB,Peebles High School,EH45 9HB,Peebles High School (Scottish Borders),Scottish Borders,EH,EH45,55.645035,-3.1910889,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_peebles_high_323.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_peebles_high_school_eh45_9hb.geojson,fallback_peebles_high_school_eh45_9hb.geojson,True,True
Penicuik High School|EH26 9EP,Penicuik High School,EH26 9EP,Penicuik High School (Midlothian),Midlothian,EH,EH26,55.8313677,-3.2287259,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_midlothian_penicuik_high_school_5546834.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_penicuik_high_school_eh26_9ep.geojson,fallback_penicuik_high_school_eh26_9ep.geojson,True,True
Perth Academy|PH1 1NJ,Perth Academy,PH1 1NJ,Perth Academy (Perth and Kinross),Perth and Kinross,PH,PH1,56.3907974,-3.4583088,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_perth_academy_5350638.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_perth_academy_ph1_1nj.geojson,fallback_perth_academy_ph1_1nj.geojson,True,True
Perth Grammar School|PH1 5AZ,Perth Grammar School,PH1 5AZ,Perth Grammar School (Perth and Kinross),Perth and Kinross,PH,PH1,56.4102637,-3.4456175,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_perth_grammar_school_5350832.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_perth_grammar_school_ph1_5az.geojson,fallback_perth_grammar_school_ph1_5az.geojson,True,True
Perth High School|PH1 1HB,Perth High School,PH1 1HB,Perth High School (Perth and Kinross),Perth and Kinross,PH,PH1,56.3924235,-3.4682367,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_perth_high_school_5351030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_perth_high_school_ph1_1hb.geojson,fallback_perth_high_school_ph1_1hb.geojson,True,True
Peterhead Academy|AB42 1SY,Peterhead Academy,AB42 1SY,Peterhead Academy (Aberdeenshire),Aberdeenshire,AB,AB42,57.5086368,-1.7885682,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_peterhead_academy_5220734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_peterhead_academy_ab42_1sy.geojson,fallback_peterhead_academy_ab42_1sy.geojson,True,True
Pitlochry High School|PH16 5ET,Pitlochry High School,PH16 5ET,Pitlochry High School (Perth and Kinross),Perth and Kinross,PH,PH16,56.7087301,-3.7252731,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_pitlochry_high_school_5351332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_pitlochry_high_school_ph16_5et.geojson,fallback_pitlochry_high_school_ph16_5et.geojson,True,True
Plockton High School|IV52 8TU,Plockton High School,IV52 8TU,Plockton High School (Highland),Highland,IV,IV52,57.3343926,-5.6660398,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_plockton_high_school_5123437.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_plockton_high_school_iv52_8tu.geojson,fallback_plockton_high_school_iv52_8tu.geojson,True,True
Port Glasgow High School|PA14 6PP,Port Glasgow High School,PA14 6PP,Port Glasgow High School (Inverclyde),Inverclyde,PA,PA14,55.9200465,-4.6535948,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_inverclyde_port_glasgow_high_school_8645531.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_port_glasgow_high_school_pa14_6pp.geojson,fallback_port_glasgow_high_school_pa14_6pp.geojson,True,True
Portlethen Academy|AB12 4QL,Portlethen Academy,AB12 4QL,Portlethen Academy (Aberdeenshire),Aberdeenshire,AB,AB12,57.0571441,-2.1359503,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_portlethen_academy_5258030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_portlethen_academy_ab12_4ql.geojson,fallback_portlethen_academy_ab12_4ql.geojson,True,True
Portobello High School|EH15 3BY,Portobello High School,EH15 3BY,Portobello High School (City of Edinburgh),City of Edinburgh,EH,EH15,55.9444964,-3.1132948,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_portobello_high_school_5533538.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_portobello_high_school_eh15_3by.geojson,fallback_portobello_high_school_eh15_3by.geojson,True,True
Portree High School|IV51 9ET,Portree High School,IV51 9ET,Portree High School (Highland),Highland,IV,IV51,57.4127611,-6.2035905,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_portree_high_school_5128234.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_portree_high_school_iv51_9et.geojson,fallback_portree_high_school_iv51_9et.geojson,True,True
Preston Lodge High School|EH32 9QJ,Preston Lodge High School,EH32 9QJ,Preston Lodge High School (East Lothian),East Lothian,EH,EH32,55.9586308,-2.9709228,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_lothian_preston_lodge_high_244.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_preston_lodge_high_school_eh32_9qj.geojson,fallback_preston_lodge_high_school_eh32_9qj.geojson,True,True
Prestwick Academy|KA9 2LB,Prestwick Academy,KA9 2LB,Prestwick Academy (South Ayrshire),South Ayrshire,KA,KA9,55.5028592,-4.6040483,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_ayrshire_prestwick_academy_8236836.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_prestwick_academy_ka9_2lb.geojson,fallback_prestwick_academy_ka9_2lb.geojson,True,True
Queen Anne High School|KY12 0PQ,Queen Anne High School,KY12 0PQ,Queen Anne High School (Fife),Fife,KY,KY12,56.0817105,-3.4643619,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_queen_anne_high_school_5446236.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_queen_anne_high_school_ky12_0pq.geojson,fallback_queen_anne_high_school_ky12_0pq.geojson,True,True
Queen Margaret Academy|KA7 3TL,Queen Margaret Academy,KA7 3TL,Queen Margaret Academy (South Ayrshire),South Ayrshire,KA,KA7,55.4420196,-4.6041079,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_south_ayrshire_queen_margaret_academy_ka7_3tl.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_queen_margaret_academy_ka7_3tl.geojson,fallback_queen_margaret_academy_ka7_3tl.geojson,True,True
Queensferry Community High School|EH30 9JX,Queensferry Community High School,EH30 9JX,Queensferry Community High School (City of Edinburgh),City of Edinburgh,EH,EH30,55.9859322,-3.3850179,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_queensferry_high_school_63.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_queensferry_community_high_school_eh30_9jx.geojson,fallback_queensferry_community_high_school_eh30_9jx.geojson,True,True
Renfrew High School|PA4 0AN,Renfrew High School,PA4 0AN,Renfrew High School (Renfrewshire),Renfrewshire,PA,PA4,55.87142,-4.3853468,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_renfrew_high_school_8630534.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_renfrew_high_school_pa4_0an.geojson,fallback_renfrew_high_school_pa4_0an.geojson,True,True
Robert Burns Academy|KA18 1FQ,Robert Burns Academy,KA18 1FQ,Robert Burns Academy (East Ayrshire),East Ayrshire,KA,KA18,55.4560278,-4.2768521,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_ayrshire_robert_burns_academy_1005014.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_robert_burns_academy_ka18_1fq.geojson,fallback_robert_burns_academy_ka18_1fq.geojson,True,True
Rosehill High School|EH21 8BF,Rosehill High School,EH21 8BF,Rosehill High School (East Lothian),East Lothian,EH,EH21,55.939944,-3.0049928,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_lothian_rosehill_high_school_wef_aug_23_158.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_rosehill_high_school_eh21_8bf.geojson,fallback_rosehill_high_school_eh21_8bf.geojson,True,True
Ross High School|EH33 2EQ,Ross High School,EH33 2EQ,Ross High School (East Lothian),East Lothian,EH,EH33,55.9421543,-2.954548,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_lothian_ross_high_277.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_ross_high_school_eh33_2eq.geojson,fallback_ross_high_school_eh33_2eq.geojson,True,True
Rosshall Academy|G52 3PD,Rosshall Academy,G52 3PD,Rosshall Academy (Glasgow City),Glasgow City,G,G52,55.84214,-4.3630363,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_rosshall_academy_8436339.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_rosshall_academy_g52_3pd.geojson,fallback_rosshall_academy_g52_3pd.geojson,True,True
Rothesay Academy|PA20 9JH,Rothesay Academy,PA20 9JH,Rothesay Academy (Argyll and Bute),Argyll and Bute,PA,PA20,55.8253855,-5.0588147,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_rothesay_academy_8130434.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_rothesay_academy_pa20_9jh.geojson,fallback_rothesay_academy_pa20_9jh.geojson,True,True
Sanday Community School|KW17 2AY,Sanday Community School,KW17 2AY,Sanday Community School (Orkney Islands),Orkney Islands,KW,KW17,59.2510998,-2.5871546,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_sanday_community_school_kw17_2ay.geojson,fallback_sanday_community_school_kw17_2ay.geojson,False,True
Sandwick Junior High School|ZE2 9HH,Sandwick Junior High School,ZE2 9HH,Sandwick Junior High School (Shetland Islands),Shetland Islands,ZE,ZE2,59.9968065,-1.2426574,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_shetland_islands_sandwick_junior_high_school_6103839.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_sandwick_junior_high_school_ze2_9hh.geojson,fallback_sandwick_junior_high_school_ze2_9hh.geojson,True,True
